lon,lat,BCR,green_frac,water_frac,SVF
72.63430000000088,22.939448700000025,0.0,0.0,0.0,1.0
72.63230000000085,22.93944870000003,0.0,0.0,0.0,1.0
72.63330000000086,22.93944870000003,0.0,0.0,0.0,1.0
72.63230000000087,22.940448700000026,0.0,0.0,0.0,1.0
72.63530000000088,22.940448700000026,0.0,0.0,0.0,1.0
72.63430000000088,22.940448700000022,0.0,0.0,0.0,1.0
72.63330000000087,22.940448700000026,0.0,0.0,0.0,1.0
72.63330000000086,22.941448700000024,0.0,0.0,0.0,1.0
72.63530000000088,22.94144870000003,0.0,0.0,0.0,1.0
72.63230000000087,22.941448700000027,0.0,0.0,0.0,1.0
72.64130000000091,22.940448700000026,0.0,0.0,0.0,1.0
72.6393000000009,22.941448700000027,0.0,0.0,0.0,1.0
72.6403000000009,22.94144870000002,0.0,0.0,0.0,1.0
72.64130000000091,22.94144870000002,0.0,0.0,0.0,1.0
72.6393000000009,22.94244870000002,0.0,0.0,0.0,1.0
72.64030000000089,22.94244870000002,0.0,0.0,0.0,1.0
72.64130000000091,22.942448700000025,0.0,0.0,0.0,1.0
72.6413000000009,22.943448700000022,0.0,0.0,0.0,1.0
72.6393000000009,22.94344870000003,0.0,0.0,0.0,1.0
72.6403000000009,22.943448700000022,0.0,0.0,0.0,1.0
72.63730000000088,22.940448700000026,0.0,0.0,0.0,1.0
72.6383000000009,22.941448700000024,0.0,0.0,0.0,1.0
72.63630000000089,22.941448700000024,0.0,0.0,0.0,1.0
72.6373000000009,22.94144870000002,0.0,0.0,0.0,1.0
72.63730000000089,22.94244870000003,0.0,0.0,0.0,1.0
72.6363000000009,22.942448700000025,0.0,0.0,0.0,1.0
72.63830000000091,22.94244870000003,0.0,0.0,0.0,1.0
72.6383000000009,22.94344870000003,0.0,0.0,0.0,1.0
72.63730000000089,22.943448700000026,0.0,0.0,0.0,1.0
72.6363000000009,22.943448700000026,0.0,0.0,0.0,1.0
72.60230000000072,22.93444870000002,0.0,0.0,0.0,1.0
72.60430000000072,22.93444870000002,0.0,0.0,0.0,1.0
72.60330000000074,22.934448700000022,0.0,0.0,0.0,1.0
72.60530000000074,22.934448700000022,0.0,0.0,0.0,1.0
72.60230000000072,22.93544870000002,0.0,0.0,0.0,1.0
72.60430000000073,22.935448700000016,0.0,0.0,0.0,1.0
72.60530000000074,22.935448700000023,0.0,0.0,0.0,1.0
72.60330000000073,22.935448700000023,0.0,0.0,0.0,1.0
72.60330000000073,22.93644870000002,0.0,0.0,0.0,1.0
72.60230000000074,22.93644870000002,0.0,0.0,0.0,1.0
72.60730000000075,22.93444870000002,0.0,0.0,0.0,1.0
72.60630000000074,22.934448700000026,0.0,0.0,0.0,1.0
72.60829530054578,22.93444832267371,0.0,0.0,0.0,1.0
72.60829513227564,22.935448320957438,0.0,0.0,0.0,1.0
72.60730000000073,22.93544870000002,0.0,0.0,0.0,1.0
72.60630000000074,22.935448700000023,0.0,0.0,0.0,1.0
72.60730000000075,22.93644870000002,0.0,0.0,0.0,1.0
72.60630000000074,22.93644870000002,0.0,0.0,0.0,1.0
72.60829557424805,22.93644831922548,0.0,0.0,0.0,1.0
72.60630000000074,22.937448700000022,0.0,0.0,0.0,1.0
72.60930000000076,22.93444870000002,0.0,0.0,0.0,1.0
72.61030000000076,22.93444870000002,0.0,0.0,0.0,1.0
72.61130000000075,22.934448700000015,0.0,0.0,0.0,1.0
72.61130000000077,22.935448700000023,0.0,0.0,0.0,1.0
72.61030000000076,22.93544870000002,0.0,0.0,0.0,1.0
72.60930000000076,22.93544870000002,0.0,0.0,0.0,1.0
72.61030000000076,22.93644870000003,0.0,0.0,0.0,1.0
72.60930000000074,22.93644870000002,0.0,0.0,0.0,1.0
72.61130000000078,22.93644870000002,0.0,0.0,0.0,1.0
72.61030000000076,22.937448700000026,0.0,0.0,0.0,1.0
72.60530000000074,22.93644870000002,0.0,0.0,0.0,1.0
72.60430000000072,22.936448700000025,0.0,0.0,0.0,1.0
72.60330000000073,22.937448700000026,0.0,0.0,0.0,1.0
72.60230000000072,22.937448700000026,0.0,0.0,0.0,1.0
72.60530000000072,22.937448700000022,0.0,0.0,0.0,1.0
72.60430000000073,22.937448700000022,0.0,0.0,0.0,1.0
72.60330000000074,22.93844870000003,0.0,0.0,0.0,1.0
72.60230000000074,22.93844870000003,0.0,0.0,0.0,1.0
72.60530000000074,22.93844870000002,0.0,0.0,0.0,1.0
72.60430000000073,22.93844870000002,0.0,0.0,0.0,1.0
72.61130000000077,22.93744870000003,0.0,0.0,0.0,1.0
72.60930000000076,22.93744870000002,0.0,0.0,0.0,1.0
72.60930000000076,22.93844870000002,0.0,0.0,0.0,1.0
72.61130000000077,22.938448700000027,0.0,0.0,0.0,1.0
72.61030000000076,22.93844870000002,0.0,0.0,0.0,1.0
72.60930000000076,22.939448700000025,0.0,0.0,0.0,1.0
72.61030000000078,22.93944870000003,0.0,0.0,0.0,1.0
